EPISODE,TITLE,APPLE_FRAME,AURORA_BOREALIS,BARN,BEACH,BOAT,BRIDGE,BUILDING,BUSHES,CABIN,CACTUS,CIRCLE_FRAME,CIRRUS,CLIFF,CLOUDS,CONIFER,CUMULUS,DECIDUOUS,DIANE_ANDRE,DOCK,DOUBLE_OVAL_FRAME,FARM,FENCE,FIRE,FLORIDA_FRAME,FLOWERS,FOG,FRAMED,GRASS,GUEST,HALF_CIRCLE_FRAME,HALF_OVAL_FRAME,HILLS,LAKE,LAKES,LIGHTHOUSE,MILL,MOON,MOUNTAIN,MOUNTAINS,NIGHT,OCEAN,OVAL_FRAME,PALM_TREES,PATH,PERSON,PORTRAIT,RECTANGLE_3D_FRAME,RECTANGULAR_FRAME,RIVER,ROCKS,SEASHELL_FRAME,SNOW,SNOWY_MOUNTAIN,SPLIT_FRAME,STEVE_ROSS,STRUCTURE,SUN,TOMB_FRAME,TREE,TREES,TRIPLE_FRAME,WATERFALL,WAVES,WINDMILL,WINDOW_FRAME,WINTER,WOOD_FRAMED, EPISODE_TITLE, AIR_DATE,id,painting_index,img_src,"PAINTING_TITLE",season,episode,num_colors,youtube_src,colors,color_hex,Black_Gesso,Bright_Red,Burnt_Umber,Cadmium_Yellow,Dark_Sienna,Indian_Red,Indian_Yellow,Liquid_Black,Liquid_Clear,Midnight_Black,Phthalo_Blue,Phthalo_Green,Prussian_Blue,Sap_Green,Titanium_White,Van_Dyke_Brown,Yellow_Ochre,Alizarin_Crimson
252,35,https://www.twoinchbrush.com/images/painting35.png,"DIVINE ELEGANCE",20,5,12,https://www.youtube.com/embed/mb-Gwx1S5Gs,"  'Alizarin Crimson' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
253,36,https://www.twoinchbrush.com/images/painting36.png,"CLIFFSIDE",20,6,12,https://www.youtube.com/embed/p6Uy2qOLvGk,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
254,37,https://www.twoinchbrush.com/images/painting37.png,"AUTUMN FANTASY",20,7,11,https://www.youtube.com/embed/FozIp7Va7dY,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
255,38,https://www.twoinchbrush.com/images/painting38.png,"THE OLD OAK TREE",20,8,13,https://www.youtube.com/embed/dN4HjAn8p5U,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Liquid Clear' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#FFFFFF' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1
256,39,https://www.twoinchbrush.com/images/painting39.png,"WINTER PARADISE",20,9,6,https://www.youtube.com/embed/DY1aBv8Z1SQ,"  'Alizarin Crimson' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Titanium White' ","  '#4E1500' '#5F2E1F' '#000000' '#0C0040' '#021E44' '#FFFFFF' ",0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
257,40,https://www.twoinchbrush.com/images/painting40.png,"DAYS GONE BY",20,10,12,https://www.youtube.com/embed/DmYhNHVIdMI,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
258,41,https://www.twoinchbrush.com/images/painting41.png,"CHANGE OF SEASONS",20,11,12,https://www.youtube.com/embed/QbgPu5f2Vf8,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
259,42,https://www.twoinchbrush.com/images/painting42.png,"HIDDEN DELIGHT",20,12,11,https://www.youtube.com/embed/ZyPNzDaaDt8,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
260,43,https://www.twoinchbrush.com/images/painting43.png,"DOUBLE TAKE",20,13,13,https://www.youtube.com/embed/ppzFgG2K2k4,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
261,17,https://www.twoinchbrush.com/images/painting17.png,"VALLEY VIEW",21,1,13,https://www.youtube.com/embed/pw5ETGiiBRg,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
262,18,https://www.twoinchbrush.com/images/painting18.png,"TRANQUIL DAWN",21,2,10,https://www.youtube.com/embed/4abDq6Q-mlM,"  'Alizarin Crimson' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Liquid Clear' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#FFEC00' '#5F2E1F' '#FFB800' '#FFFFFF' '#000000' '#0C0040' '#FFFFFF' '#221B15' '#C79B00' ",0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1
263,19,https://www.twoinchbrush.com/images/painting19.png,"ROYAL MAJESTY",21,3,14,https://www.youtube.com/embed/ubUXBqE6t0U,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Liquid Clear' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#FFFFFF' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
264,20,https://www.twoinchbrush.com/images/painting20.png,"SERENITY",21,4,12,https://www.youtube.com/embed/crqmO3qDdco,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
265,21,https://www.twoinchbrush.com/images/painting21.png,"CABIN AT TRAILS END",21,5,13,https://www.youtube.com/embed/GLkLO4KqTRs,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Liquid Clear' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#FFFFFF' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1
266,22,https://www.twoinchbrush.com/images/painting22.png,"MOUNTAIN RHAPSODY",21,6,8,https://www.youtube.com/embed/H4VsmKU5T7g,"  'Alizarin Crimson' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#FFFFFF' '#221B15' '#C79B00' ",0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1
267,23,https://www.twoinchbrush.com/images/painting23.png,"WILDERNESS CABIN",21,7,14,https://www.youtube.com/embed/GWehiacnd1E,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Liquid Clear' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#FFFFFF' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
268,24,https://www.twoinchbrush.com/images/painting24.png,"BY THE SEA",21,8,13,https://www.youtube.com/embed/8tHHBTK6wwc,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1
269,25,https://www.twoinchbrush.com/images/painting25.png,"INDIAN SUMMER",21,9,13,https://www.youtube.com/embed/pfWV8NkotvU,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
270,27,https://www.twoinchbrush.com/images/painting27.png,"BLUE WINTER",21,10,3,https://www.youtube.com/embed/liR0gS0sZY0,"  'Midnight Black\r\n\r\n' 'Prussian Blue' 'Titanium White' ","  '#000000' '#021E44' '#FFFFFF' ",0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
271,28,https://www.twoinchbrush.com/images/painting28.png,"DESERT GLOW",21,11,9,https://www.youtube.com/embed/QyncJfL_HmU,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#FFB800' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#C79B00' ",0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1
272,29,https://www.twoinchbrush.com/images/painting29.png,"LONE MOUNTAIN",21,12,13,https://www.youtube.com/embed/NJbzIftLLmU,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
273,30,https://www.twoinchbrush.com/images/painting30.png,"FLORIDA'S GLORY",21,13,11,https://www.youtube.com/embed/HQC5sPN9Xhc,"  'Alizarin Crimson' 'Cadmium Yellow' 'Dark Sienna' 'Liquid Clear' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#FFEC00' '#5F2E1F' '#FFFFFF' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1
274,14,https://www.twoinchbrush.com/images/painting14.png,"AUTUMN IMAGES",22,1,11,https://www.youtube.com/embed/HMx34Am6RFg,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Red' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#CD5C5C' '#000000' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1
275,15,https://www.twoinchbrush.com/images/painting15.png,"HINT OF SPRINGTIME",22,2,13,https://www.youtube.com/embed/C-OSaHvt8ms,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
276,16,https://www.twoinchbrush.com/images/painting16.png,"AROUND THE BEND",22,3,14,https://www.youtube.com/embed/Kl5X3icOVvw,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
277,4,https://www.twoinchbrush.com/images/painting4.png,"COUNTRYSIDE OVAL",22,4,12,https://www.youtube.com/embed/hdNH5axK4u0,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
278,5,https://www.twoinchbrush.com/images/painting5.png,"RUSSET WINTER",22,5,9,https://www.youtube.com/embed/aE4nID1p-t0,"  'Alizarin Crimson' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#FFFFFF' '#221B15' '#C79B00' ",0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1
279,6,https://www.twoinchbrush.com/images/painting6.png,"PURPLE HAZE",22,6,11,https://www.youtube.com/embed/ZoJ2tcXWb7g,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
280,7,https://www.twoinchbrush.com/images/painting7.png,"DIMENSIONS",22,7,12,https://www.youtube.com/embed/JUuP75RVZDI,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
281,8,https://www.twoinchbrush.com/images/painting8.png,"DEEP WILDERNESS HOME",22,8,12,https://www.youtube.com/embed/uZWNvDFfbUk,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
282,9,https://www.twoinchbrush.com/images/painting9.png,"HAVEN IN THE VALLEY",22,9,13,https://www.youtube.com/embed/Qccgam514ds,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
283,10,https://www.twoinchbrush.com/images/painting10.png,"WINTERTIME BLUES",22,10,7,https://www.youtube.com/embed/dbMJVM4iL2Q,"  'Alizarin Crimson' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' ","  '#4E1500' '#5F2E1F' '#000000' '#0C0040' '#021E44' '#FFFFFF' '#221B15' ",0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1
284,11,https://www.twoinchbrush.com/images/painting11.png,"PASTEL SEASCAPE",22,11,11,https://www.youtube.com/embed/K4aud_SpFDQ,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
285,12,https://www.twoinchbrush.com/images/painting12.png,"COUNTRY CREEK",22,12,13,https://www.youtube.com/embed/JDa6JPcqy88,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
286,13,https://www.twoinchbrush.com/images/painting13.png,"SILENT FOREST",22,13,13,https://www.youtube.com/embed/AE1GKcL3NuI,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Liquid Clear' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#FFFFFF' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1
287,295,https://www.twoinchbrush.com/images/painting295.png,"FROSTY WINTER MORN",23,1,8,https://www.youtube.com/embed/1-9_enMBquw,"  'Alizarin Crimson' 'Cadmium Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' ","  '#4E1500' '#FFEC00' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' ",0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1
288,296,https://www.twoinchbrush.com/images/painting296.png,"FOREST EDGE",23,2,12,https://www.youtube.com/embed/puGk2iFvvp0,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
289,297,https://www.twoinchbrush.com/images/painting297.png,"MOUNTAIN RIDGE LAKE",23,3,12,https://www.youtube.com/embed/Hq-z06i6HCs,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
290,298,https://www.twoinchbrush.com/images/painting298.png,"REFLECTIONS OF GOLD",23,4,10,https://www.youtube.com/embed/8f9CCnqJ_1Y,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#021E44' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1
291,299,https://www.twoinchbrush.com/images/painting299.png,"QUIET COVE",23,5,11,https://www.youtube.com/embed/cR9hTbSomx4,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
292,300,https://www.twoinchbrush.com/images/painting300.png,"RIVERS PEACE",23,6,13,https://www.youtube.com/embed/flCWS9LB4Ks,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
293,301,https://www.twoinchbrush.com/images/painting301.png,"AT DAWN'S LIGHT",23,7,9,https://www.youtube.com/embed/HFdTxqEznIk,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#000000' '#021E44' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1
